thread_id,channel,first_seen_at,last_seen_at,message_count,jira_keys,pr_urls,sev,prod,action,digest
gen-5a197da3fc98,integrator,2024-08-05 00:00:00,2024-08-05 00:00:00,1,,,,false,false,
gen-3592e65abbca,io_qa_pm,2024-08-09 00:00:00,2024-08-09 00:00:00,1,,,,false,false,
gen-4349ab5748ce,io_qa_pm,2024-08-10 00:00:00,2024-08-10 00:00:00,1,,,,false,false,
gen-ebfc98755b45,integrator,2024-08-12 00:00:00,2024-08-12 00:00:00,1,,,,false,false,
gen-645d0fd3ad8d,io_qa_pm,2024-08-13 00:00:00,2024-08-13 00:00:00,1,,,,false,false,
gen-66a35cec55a7,io_qa_pm,2024-08-13 00:00:00,2024-08-13 00:00:00,1,,,,false,false,
gen-f43446371b4a,ui_ux,2024-08-13 00:00:00,2024-08-13 00:00:00,1,,,,false,false,
gen-db2fdf1ec94a,io_qa_pm,2024-08-14 00:00:00,2024-08-14 00:00:00,1,,,,false,false,
gen-132283a0a3d8,io_qa_pm,2024-08-17 00:00:00,2024-08-17 00:00:00,1,,,,false,false,
gen-9e06a0e8e8d5,io_qa_pm,2024-08-17 00:00:00,2024-08-17 00:00:00,1,,,,false,false,
gen-a7bde01c398f,io_qa_pm,2024-08-17 00:00:00,2024-08-17 00:00:00,1,,,,false,false,
gen-a38a58dfa76f,integrator,2024-08-22 00:00:00,2024-08-22 00:00:00,1,,,,false,false,
gen-9aaaab81afe7,integrator,2024-08-23 00:00:00,2024-08-23 00:00:00,1,,,,false,false,
gen-cbd6a19fa32d,integrator,2024-08-23 00:00:00,2024-08-23 00:00:00,1,,,,false,false,
gen-63761aa1f859,io_qa_pm,2024-08-26 00:00:00,2024-08-26 00:00:00,1,,,,false,false,
gen-d93a459b543c,io_qa_pm,2024-08-27 00:00:00,2024-08-27 00:00:00,1,,,,false,false,
gen-7ffbb70f468c,io_qa_pm,2024-08-28 00:00:00,2024-08-28 00:00:00,1,,,,false,false,
gen-f2d0690609ce,io_qa_pm,2024-08-28 00:00:00,2024-08-28 00:00:00,1,,,,false,false,
gen-441bdf95fc6a,integrator,2024-08-29 00:00:00,2024-08-29 00:00:00,1,,,,false,false,
gen-d54e1abde7dd,integrator,2024-08-29 00:00:00,2024-08-29 00:00:00,1,,,,false,false,
gen-f74954bfe05f,integrator,2024-08-31 00:00:00,2024-08-31 00:00:00,1,,,,false,false,
gen-24e953bd5b35,integrator,2024-09-04 00:00:00,2024-09-04 00:00:00,1,,,,false,false,
gen-0d916c8c34c7,ui_ux,2024-09-09 00:00:00,2024-09-09 00:00:00,1,,,,false,false,
gen-27bb10525cdc,ui_ux,2024-09-09 00:00:00,2024-09-09 00:00:00,1,,,,false,false,
gen-48906d47a020,integrator,2024-09-09 00:00:00,2024-09-09 00:00:00,1,,,,false,false,
gen-b38e63d7b3ca,integrator,2024-09-10 00:00:00,2024-09-10 00:00:00,1,,,,false,false,
gen-dd82b57658da,ui_ux,2024-09-10 00:00:00,2024-09-10 00:00:00,1,,,,false,false,
gen-9864cc699cc3,ui_ux,2024-09-12 00:00:00,2024-09-12 00:00:00,1,,,,false,false,
gen-2651245d9d79,ui_ux,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-32798eaf6a4d,integrator,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-4d30d3775544,ui_ux,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-7754e4e79f00,integrator,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-77900d68ebdd,ui_ux,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-7b9ecb212582,ui_ux,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-fdbc6f916755,ui_ux,2024-09-19 00:00:00,2024-09-19 00:00:00,1,,,,false,false,
gen-704d01f7a643,io_qa_pm,2024-09-24 00:00:00,2024-09-24 00:00:00,1,,,,false,false,
gen-dc7b51861c44,ui_ux,2024-09-24 00:00:00,2024-09-24 00:00:00,1,,,,false,false,
gen-f42ebb285c58,ui_ux,2024-09-24 00:00:00,2024-09-24 00:00:00,1,,,,false,false,
gen-0e995184f5c9,io_qa_pm,2024-09-25 00:00:00,2024-09-25 00:00:00,1,,,,false,false,
gen-d7c47569f530,integrator,2024-09-25 00:00:00,2024-09-25 00:00:00,1,,,,false,false,
gen-052820340f62,io_qa_pm,2024-09-26 00:00:00,2024-09-26 00:00:00,1,,,,false,false,
gen-3c84b7c158d3,integrator,2024-09-26 00:00:00,2024-09-26 00:00:00,1,,,,false,false,
gen-d51045342b96,integrator,2024-09-26 00:00:00,2024-09-26 00:00:00,1,,,,false,false,
gen-151fe3fd7a01,integrator,2024-09-27 00:00:00,2024-09-27 00:00:00,1,,,,false,false,
gen-6c36dd48d248,integrator,2024-09-27 00:00:00,2024-09-27 00:00:00,1,,,,false,false,
gen-b42e5acbdb61,io_qa_pm,2024-09-27 00:00:00,2024-09-27 00:00:00,1,,,,false,false,
gen-07944d723379,ui_ux,2024-09-28 00:00:00,2024-09-28 00:00:00,1,,,,false,false,
gen-09ccacde5444,ui_ux,2024-09-28 00:00:00,2024-09-28 00:00:00,1,,,,false,false,
gen-6bfd4498a33d,ui_ux,2024-09-28 00:00:00,2024-09-28 00:00:00,1,,,,false,false,
gen-d138602dea2a,ui_ux,2024-09-28 00:00:00,2024-09-28 00:00:00,1,,,,false,false,
gen-f423985d9e10,io_qa_pm,2024-09-28 00:00:00,2024-09-28 00:00:00,1,,,,false,false,
gen-3ca8b1c22b7f,ui_ux,2024-09-30 00:00:00,2024-09-30 00:00:00,1,,,,false,false,
gen-101468134a38,integrator,2024-10-02 00:00:00,2024-10-02 00:00:00,1,,,,false,false,
gen-897a58aa6bf8,integrator,2024-10-02 00:00:00,2024-10-02 00:00:00,1,,,,false,false,
gen-e51d99ccb684,ui_ux,2024-10-02 00:00:00,2024-10-02 00:00:00,1,,,,false,false,
gen-a377c5382f6e,ui_ux,2024-10-03 00:00:00,2024-10-03 00:00:00,1,,,,false,false,
gen-4e3e3f2a00ed,ui_ux,2024-10-04 00:00:00,2024-10-04 00:00:00,1,,,,false,false,
gen-f217eb7148a4,integrator,2024-10-04 00:00:00,2024-10-04 00:00:00,1,,,,false,false,
gen-102297d2009b,Email,2024-10-08 00:00:00,2024-10-08 00:00:00,1,,,,false,false,
gen-5420cb3b76d1,io_qa_pm,2024-10-08 00:00:00,2024-10-08 00:00:00,1,,,,false,false,
gen-5f3153d5dd17,io_qa_pm,2024-10-09 00:00:00,2024-10-09 00:00:00,1,,,,false,false,
gen-3e390cdf2b39,ui_ux,2024-10-10 00:00:00,2024-10-10 00:00:00,1,,,,false,false,
gen-a3e2dc7cf208,ui_ux,2024-10-10 00:00:00,2024-10-10 00:00:00,1,,,,false,false,
gen-df11ac522460,io_qa_pm,2024-10-10 00:00:00,2024-10-10 00:00:00,1,,,,false,false,
gen-d1e9d314fa1e,io_qa_pm,2024-10-14 00:00:00,2024-10-14 00:00:00,1,,,,false,false,
gen-7ca52a4a575e,io_qa_pm,2024-10-16 00:00:00,2024-10-16 00:00:00,1,,,,false,false,
gen-f75481df8c6e,ui_ux,2024-10-16 00:00:00,2024-10-16 00:00:00,1,,,,false,false,
gen-a3d7a3d91003,ui_ux,2024-10-17 00:00:00,2024-10-17 00:00:00,1,,,,false,false,
gen-fb2653539352,ui_ux,2024-10-17 00:00:00,2024-10-17 00:00:00,1,,,,false,false,
gen-9cccc8f0a924,integrator,2024-10-21 00:00:00,2024-10-21 00:00:00,1,,,,false,false,
gen-a4522d8f7c6b,integrator,2024-10-21 00:00:00,2024-10-21 00:00:00,1,,,,false,false,
gen-bdb0b193a846,ui_ux,2024-10-21 00:00:00,2024-10-21 00:00:00,1,,,,false,false,
gen-486c8d6be164,io_qa_pm,2024-10-23 00:00:00,2024-10-23 00:00:00,1,,,,false,false,
gen-a29eec9bc991,io_qa_pm,2024-10-25 00:00:00,2024-10-25 00:00:00,1,,,,false,false,
gen-63e487719c04,io_qa_pm,2024-10-28 00:00:00,2024-10-28 00:00:00,1,,,,false,false,
gen-9692749fc260,integrator,2024-10-30 00:00:00,2024-10-30 00:00:00,1,,,,false,false,
gen-0830a97e5619,io_qa_pm,2024-11-01 00:00:00,2024-11-01 00:00:00,1,,,,false,false,
gen-d82c963ad7d7,integrator,2024-11-02 00:00:00,2024-11-02 00:00:00,1,,,,false,false,
gen-5d41816befd1,ui_ux,2024-11-04 00:00:00,2024-11-04 00:00:00,1,,,,false,false,
gen-f6c6a00b80f0,io_qa_pm,2024-11-05 00:00:00,2024-11-05 00:00:00,1,,,,false,false,
gen-50cf781c3f57,ui_ux,2024-11-07 00:00:00,2024-11-07 00:00:00,1,,,,false,false,
gen-bbd36e092358,ui_ux,2024-11-07 00:00:00,2024-11-07 00:00:00,1,,,,false,false,
gen-244f415a3bfb,ui_ux,2024-11-08 00:00:00,2024-11-08 00:00:00,1,,,,false,false,
gen-b3afc18c20d0,integrator,2024-11-08 00:00:00,2024-11-08 00:00:00,1,,,,false,false,
gen-bac411dfc54a,integrator,2024-11-11 00:00:00,2024-11-11 00:00:00,1,,,,false,false,
gen-863857ff80b9,integrator,2024-11-13 00:00:00,2024-11-13 00:00:00,1,,,,false,false,
gen-dba353737f25,io_qa_pm,2024-11-13 00:00:00,2024-11-13 00:00:00,1,,,,false,false,
gen-ddd205e81204,ui_ux,2024-11-14 00:00:00,2024-11-14 00:00:00,1,,,,false,false,
gen-f443be73d53d,integrator,2024-11-14 00:00:00,2024-11-14 00:00:00,1,,,,false,false,
gen-925625e24f3f,io_qa_pm,2024-11-15 00:00:00,2024-11-15 00:00:00,1,,,,false,false,
gen-14a866797a98,integrator,2024-11-19 00:00:00,2024-11-19 00:00:00,1,,,,false,false,
gen-442f58870024,ui_ux,2024-11-21 00:00:00,2024-11-21 00:00:00,1,,,,false,false,
gen-aafa06fb2bbe,io_qa_pm,2024-11-22 00:00:00,2024-11-22 00:00:00,1,,,,false,false,
gen-e018fe94fce2,integrator,2024-11-22 00:00:00,2024-11-22 00:00:00,1,,,,false,false,
gen-7bbe40ec0dcf,integrator,2024-11-26 00:00:00,2024-11-26 00:00:00,1,,,,false,false,
gen-efcf9e39a505,ui_ux,2024-11-26 00:00:00,2024-11-26 00:00:00,1,,,,false,false,
gen-0377a9748e91,io_qa_pm,2024-11-28 00:00:00,2024-11-28 00:00:00,1,,,,false,false,
gen-f725216dbb3d,integrator,2024-11-28 00:00:00,2024-11-28 00:00:00,1,,,,false,false,
gen-f908673afcbd,integrator,2024-11-29 00:00:00,2024-11-29 00:00:00,1,,,,false,false,
gen-10161290d612,integrator,2024-12-06 00:00:00,2024-12-06 00:00:00,1,,,,false,false,
gen-8c3c6ead678b,ui_ux,2024-12-14 00:00:00,2024-12-14 00:00:00,1,,,,false,false,
gen-bf00701f751d,io_qa_pm,2024-12-14 00:00:00,2024-12-14 00:00:00,1,,,,false,false,
gen-bcdc86816a16,io_qa_pm,2024-12-21 00:00:00,2024-12-21 00:00:00,1,,,,false,false,
gen-96884cc7bc4e,io_qa_pm,2024-12-24 00:00:00,2024-12-24 00:00:00,1,,,,false,false,
gen-17115a188ed5,io_qa_pm,2024-12-27 00:00:00,2024-12-27 00:00:00,1,,,,false,false,
gen-fb1d4417a093,io_qa_pm,2024-12-27 00:00:00,2024-12-27 00:00:00,1,,,,false,false,
gen-0f7a4d25ad28,io_qa_pm,2024-12-30 00:00:00,2024-12-30 00:00:00,1,,,,false,false,
gen-bfe1b803a747,io_qa_pm,2024-12-31 00:00:00,2024-12-31 00:00:00,1,,,,false,false,
gen-22efba8f2b2a,io_qa_pm,2025-01-02 00:00:00,2025-01-02 00:00:00,1,,,,false,false,
gen-31c37efd5610,io_qa_pm,2025-01-02 00:00:00,2025-01-02 00:00:00,1,,,,false,false,
gen-98051d7d9d17,io_qa_pm,2025-01-02 00:00:00,2025-01-02 00:00:00,1,,,,false,false,
gen-e16dc95c7ab7,io_qa_pm,2025-01-04 00:00:00,2025-01-04 00:00:00,1,,,,false,false,
gen-fe70ae7de98b,integrator,2025-01-07 00:00:00,2025-01-07 00:00:00,1,,,,false,false,
gen-43acae4de49a,integrator,2025-01-08 00:00:00,2025-01-08 00:00:00,1,,,,false,false,
gen-ca148c4fea79,io_qa_pm,2025-01-09 00:00:00,2025-01-09 00:00:00,1,,,,false,false,
gen-c7deb32e8288,io_qa_pm,2025-01-10 00:00:00,2025-01-10 00:00:00,1,,,,false,false,
gen-ffb3fe59fcad,io_qa_pm,2025-01-10 00:00:00,2025-01-10 00:00:00,1,,,,false,false,
gen-d188379473a8,integrator,2025-01-11 00:00:00,2025-01-11 00:00:00,1,,,,false,false,
gen-508413250f4c,io_qa_pm,2025-01-15 00:00:00,2025-01-15 00:00:00,1,,,,false,false,
gen-54ecc2a1aa57,io_qa_pm,2025-01-15 00:00:00,2025-01-15 00:00:00,1,,,,false,false,
gen-5c22a743d164,io_qa_pm,2025-01-16 00:00:00,2025-01-16 00:00:00,1,,,,false,false,
gen-ae4ae5bb7581,integrator,2025-01-16 00:00:00,2025-01-16 00:00:00,1,,,,false,false,
gen-8dd5756442e7,io_qa_pm,2025-01-17 00:00:00,2025-01-17 00:00:00,1,,,,false,false,
gen-3d722ea49145,io_qa_pm,2025-01-18 00:00:00,2025-01-18 00:00:00,1,,,,false,false,
gen-30768f3e53a5,ui_ux,2025-01-21 00:00:00,2025-01-21 00:00:00,1,,,,false,false,
gen-0b883cf9bb66,io_qa_pm,2025-01-22 00:00:00,2025-01-22 00:00:00,1,,,,false,false,
gen-4c6b03224c55,io_qa_pm,2025-01-22 00:00:00,2025-01-22 00:00:00,1,,,,false,false,
gen-3d950c4e8337,io_qa_pm,2025-01-23 00:00:00,2025-01-23 00:00:00,1,,,,false,false,
gen-785272ce3825,io_qa_pm,2025-01-24 00:00:00,2025-01-24 00:00:00,1,,,,false,false,
gen-983603844319,io_qa_pm,2025-01-24 00:00:00,2025-01-24 00:00:00,1,,,,false,false,
gen-f1464b5445d2,io_qa_pm,2025-01-24 00:00:00,2025-01-24 00:00:00,1,,,,false,false,
gen-f67cb06a2a3c,io_qa_pm,2025-01-24 00:00:00,2025-01-24 00:00:00,1,,,,false,false,
gen-5d616a7e75ff,io_qa_pm,2025-01-25 00:00:00,2025-01-25 00:00:00,1,,,,false,false,
gen-5e113f33e4e6,io_qa_pm,2025-01-25 00:00:00,2025-01-25 00:00:00,1,,,,false,false,
gen-2b276fa526d9,io_qa_pm,2025-01-28 00:00:00,2025-01-28 00:00:00,1,,,,false,false,
gen-658fb20e644d,io_qa_pm,2025-01-28 00:00:00,2025-01-28 00:00:00,1,,,,false,false,
gen-ec1035332f00,io_qa_pm,2025-01-28 00:00:00,2025-01-28 00:00:00,1,,,,false,false,
gen-0689f43eca68,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-556d1830d80f,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-579597fb189e,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-9b5f0f8166a6,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-a9866872a7ec,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-ce826b90789e,io_qa_pm,2025-01-29 00:00:00,2025-01-29 00:00:00,1,,,,false,false,
gen-28af98922534,io_qa_pm,2025-01-30 00:00:00,2025-01-30 00:00:00,1,,,,false,false,
gen-35edfce1d3e7,io_qa_pm,2025-01-30 00:00:00,2025-01-30 00:00:00,1,,,,false,false,
gen-44cff9a8ecd1,io_qa_pm,2025-01-30 00:00:00,2025-01-30 00:00:00,1,,,,false,false,
gen-c65fd599eb69,integrator,2025-01-30 00:00:00,2025-01-30 00:00:00,1,,,,false,false,
gen-e272ba768b2d,io_qa_pm,2025-01-30 00:00:00,2025-01-30 00:00:00,1,,,,false,false,
gen-66e2a726b528,io_qa_pm,2025-01-31 00:00:00,2025-01-31 00:00:00,1,,,,false,false,
gen-2813226e7973,io_qa_pm,2025-02-01 00:00:00,2025-02-01 00:00:00,1,,,,false,false,
gen-507ce51e069b,integrator,2025-02-01 00:00:00,2025-02-01 00:00:00,1,,,,false,false,
gen-64ff63df3ae3,integrator,2025-02-01 00:00:00,2025-02-01 00:00:00,1,,,,false,false,
gen-6d9c12ab5652,io_qa_pm,2025-02-01 00:00:00,2025-02-01 00:00:00,1,,,,false,false,
gen-edb8e496d026,io_qa_pm,2025-02-01 00:00:00,2025-02-01 00:00:00,1,,,,false,false,
gen-420e2baa9af0,io_qa_pm,2025-02-02 00:00:00,2025-02-02 00:00:00,1,,,,false,false,
gen-9cc83403517f,io_qa_pm,2025-02-02 00:00:00,2025-02-02 00:00:00,1,,,,false,false,
gen-a53e08935bec,integrator,2025-02-02 00:00:00,2025-02-02 00:00:00,1,,,,false,false,
gen-b3fe22de318d,io_qa_pm,2025-02-02 00:00:00,2025-02-02 00:00:00,1,,,,false,false,
gen-bd22d47cbf27,io_qa_pm,2025-02-02 00:00:00,2025-02-02 00:00:00,1,,,,false,false,
gen-4863d2fbecf5,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-5b408171ee8b,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-620e5b4a0b92,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-87b4e7b8a9cc,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-c549d896d9d9,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-c67a52c502a7,io_qa_pm,2025-02-04 00:00:00,2025-02-04 00:00:00,1,,,,false,false,
gen-a694b19aa56a,integrator,2025-02-05 00:00:00,2025-02-05 00:00:00,1,,,,false,false,
gen-ab208fd3d058,io_qa_pm,2025-02-05 00:00:00,2025-02-05 00:00:00,1,,,,false,false,
gen-201fbb56846c,io_qa_pm,2025-02-06 00:00:00,2025-02-06 00:00:00,1,,,,false,false,
gen-2702eb080434,integrator,2025-02-06 00:00:00,2025-02-06 00:00:00,1,,,,false,false,
gen-ca7fb8d95841,io_qa_pm,2025-02-08 00:00:00,2025-02-08 00:00:00,1,,,,false,false,
gen-cd6f395ae4b7,ui_ux,2025-02-08 00:00:00,2025-02-08 00:00:00,1,,,,false,false,
gen-e7ab0e1f3b98,io_qa_pm,2025-02-08 00:00:00,2025-02-08 00:00:00,1,,,,false,false,
gen-ee606e03feb8,io_qa_pm,2025-02-08 00:00:00,2025-02-08 00:00:00,1,,,,false,false,
gen-329240a5c12d,io_qa_pm,2025-02-09 00:00:00,2025-02-09 00:00:00,1,,,,false,false,
gen-48fc6ee24670,io_qa_pm,2025-02-09 00:00:00,2025-02-09 00:00:00,1,,,,false,false,
gen-6b69257a9503,io_qa_pm,2025-02-10 00:00:00,2025-02-10 00:00:00,1,,,,false,false,
gen-d571bb9076ab,io_qa_pm,2025-02-10 00:00:00,2025-02-10 00:00:00,1,,,,false,false,
gen-e61469d6f5e0,integrator,2025-02-11 00:00:00,2025-02-11 00:00:00,1,,,,false,false,
gen-0a455384cb2e,io_qa_pm,2025-02-13 00:00:00,2025-02-13 00:00:00,1,,,,false,false,
gen-9c1a4a5425e1,io_qa_pm,2025-02-13 00:00:00,2025-02-13 00:00:00,1,,,,false,false,
gen-61a181d94ce2,io_qa_pm,2025-02-14 00:00:00,2025-02-14 00:00:00,1,,,,false,false,
gen-a492f6d3ea3d,io_qa_pm,2025-02-14 00:00:00,2025-02-14 00:00:00,1,,,,false,false,
gen-5eda1d298972,io_qa_pm,2025-02-15 00:00:00,2025-02-15 00:00:00,1,,,,false,false,
gen-9201bc4fddbc,io_qa_pm,2025-02-15 00:00:00,2025-02-15 00:00:00,1,,,,false,false,
gen-eeacb4c81aa2,io_qa_pm,2025-02-15 00:00:00,2025-02-15 00:00:00,1,,,,false,false,
gen-cf36f81056b6,io_qa_pm,2025-02-16 00:00:00,2025-02-16 00:00:00,1,,,,false,false,
gen-11bf82bc1d0d,io_qa_pm,2025-02-17 00:00:00,2025-02-17 00:00:00,1,,,,false,false,
gen-63d9f7a582e8,io_qa_pm,2025-02-18 00:00:00,2025-02-18 00:00:00,1,,,,false,false,
gen-6079da087c00,integrator,2025-02-20 00:00:00,2025-02-20 00:00:00,1,,,,false,false,
gen-fa676049be53,io_qa_pm,2025-02-20 00:00:00,2025-02-20 00:00:00,1,,,,false,false,
gen-0106dbefc18f,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-3b6853ba5cfa,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-3f2fbe48899b,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-5a1cdcc8203a,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-6581a36cd31d,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-77f0671d173f,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-af7e91c5fdd7,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-f7b208a5a989,io_qa_pm,2025-02-27 00:00:00,2025-02-27 00:00:00,1,,,,false,false,
gen-82b601af775e,integrator,2025-03-03 00:00:00,2025-03-03 00:00:00,1,,,,false,false,
gen-41c37821587e,io_qa_pm,2025-03-04 00:00:00,2025-03-04 00:00:00,1,,,,false,false,
gen-495f7551dbc5,ui_ux,2025-03-04 00:00:00,2025-03-04 00:00:00,1,,,,false,false,
gen-594848eb183a,io_qa_pm,2025-03-04 00:00:00,2025-03-04 00:00:00,1,,,,false,false,
gen-8818d071d039,integrator,2025-03-04 00:00:00,2025-03-04 00:00:00,1,,,,false,false,
gen-74b01c31a22e,ui_ux,2025-03-05 00:00:00,2025-03-05 00:00:00,1,,,,false,false,
gen-b50817c7c97d,ui_ux,2025-03-05 00:00:00,2025-03-05 00:00:00,1,,,,false,false,
gen-fdba1133b800,io_qa_pm,2025-03-05 00:00:00,2025-03-05 00:00:00,1,,,,false,false,
gen-8c5aadc75803,io_qa_pm,2025-03-06 00:00:00,2025-03-06 00:00:00,1,,,,false,false,
gen-064c99cfadd8,io_qa_pm,2025-03-07 00:00:00,2025-03-07 00:00:00,1,,,,false,false,
gen-2c2922ef8e87,ui_ux,2025-03-07 00:00:00,2025-03-07 00:00:00,1,,,,false,false,
gen-5540f5b9fd72,io_qa_pm,2025-03-07 00:00:00,2025-03-07 00:00:00,1,,,,false,false,
gen-316faf8d39fe,ui_ux,2025-03-11 00:00:00,2025-03-11 00:00:00,1,,,,false,false,
gen-eb50c54d1ae2,integrator,2025-03-11 00:00:00,2025-03-11 00:00:00,1,,,,false,false,
gen-fa2ddda123e2,io_qa_pm,2025-03-12 00:00:00,2025-03-12 00:00:00,1,,,,false,false,
gen-0af66e3a3b26,integrator,2025-03-13 00:00:00,2025-03-13 00:00:00,1,,,,false,false,
gen-e7bfdf3fe21d,io_qa_pm,2025-03-13 00:00:00,2025-03-13 00:00:00,1,,,,false,false,
gen-e5b779a103ee,ui_ux,2025-03-15 00:00:00,2025-03-15 00:00:00,1,,,,false,false,
gen-0d1a20d2c314,io_qa_pm,2025-03-17 00:00:00,2025-03-17 00:00:00,1,,,,false,false,
gen-577a49a955b8,integrator,2025-03-17 00:00:00,2025-03-17 00:00:00,1,,,,false,false,
gen-7cca62275c3c,io_qa_pm,2025-03-17 00:00:00,2025-03-17 00:00:00,1,,,,false,false,
gen-10258c0887b7,integrator,2025-03-18 00:00:00,2025-03-18 00:00:00,1,,,,false,false,
gen-5f74b3471a09,integrator,2025-03-18 00:00:00,2025-03-18 00:00:00,1,,,,false,false,
gen-61322f7eeab9,io_qa_pm,2025-03-18 00:00:00,2025-03-18 00:00:00,1,,,,false,false,
gen-7c6c0005d603,io_qa_pm,2025-03-18 00:00:00,2025-03-18 00:00:00,1,,,,false,false,
gen-8cd5ee2c68c1,io_qa_pm,2025-03-18 00:00:00,2025-03-18 00:00:00,1,,,,false,false,
gen-0d71087a52c3,io_qa_pm,2025-03-19 00:00:00,2025-03-19 00:00:00,1,,,,false,false,
gen-bbe2c3e81e05,integrator,2025-03-19 00:00:00,2025-03-19 00:00:00,1,,,,false,false,
gen-338e009f4687,integrator,2025-03-20 00:00:00,2025-03-20 00:00:00,1,,,,false,false,
gen-7387ca604fbc,integrator,2025-03-20 00:00:00,2025-03-20 00:00:00,1,,,,false,false,
gen-a363015be10d,ui_ux,2025-03-20 00:00:00,2025-03-20 00:00:00,1,,,,false,false,
gen-b435d4c9d0b8,io_qa_pm,2025-03-20 00:00:00,2025-03-20 00:00:00,1,,,,false,false,
gen-2899f06d6b31,integrator,2025-03-24 00:00:00,2025-03-24 00:00:00,1,,,,false,false,
gen-8f6c672509bd,io_qa_pm,2025-03-24 00:00:00,2025-03-24 00:00:00,1,,,,false,false,
gen-20f4a5aaea9b,io_qa_pm,2025-03-26 00:00:00,2025-03-26 00:00:00,1,,,,false,false,
gen-8beba3bfd16f,integrator,2025-03-27 00:00:00,2025-03-27 00:00:00,1,,,,false,false,
gen-24dba6c37962,io_qa_pm,2025-03-28 00:00:00,2025-03-28 00:00:00,1,,,,false,false,
gen-349b233e3996,integrator,2025-03-28 00:00:00,2025-03-28 00:00:00,1,,,,false,false,
gen-582918b0dadf,io_qa_pm,2025-03-28 00:00:00,2025-03-28 00:00:00,1,,,,false,false,
gen-8bb714b7726e,integrator,2025-03-28 00:00:00,2025-03-28 00:00:00,1,,,,false,false,
gen-a8dca434506a,io_qa_pm,2025-03-31 00:00:00,2025-03-31 00:00:00,1,,,,false,false,
gen-b1a00932c9a8,io_qa_pm,2025-03-31 00:00:00,2025-03-31 00:00:00,1,,,,false,false,
gen-d42a61cead0f,integrator,2025-04-01 00:00:00,2025-04-01 00:00:00,1,,,,false,false,
gen-8fdff21e2ba1,io_qa_pm,2025-04-02 00:00:00,2025-04-02 00:00:00,1,,,,false,false,
gen-ecceaac3b022,io_qa_pm,2025-04-02 00:00:00,2025-04-02 00:00:00,1,,,,false,false,
gen-dd90ed7b88cf,io_qa_pm,2025-04-03 00:00:00,2025-04-03 00:00:00,1,,,,false,false,
gen-7287d6642308,integrator,2025-04-04 00:00:00,2025-04-04 00:00:00,1,,,,false,false,
gen-b113d8f5f7bb,integrator,2025-04-04 00:00:00,2025-04-04 00:00:00,1,,,,false,false,
gen-155bc4f14fd4,io_qa_pm,2025-04-07 00:00:00,2025-04-07 00:00:00,1,,,,false,false,
gen-040900350093,integrator,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
gen-0c457e0a44ad,integrator,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
gen-15af3eb1abf2,ui_ux,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
gen-17eb6e3cec6f,ui_ux,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
gen-b7c58d8a8e00,io_qa_pm,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
gen-b88b23accc7d,io_qa_pm,2025-04-08 00:00:00,2025-04-08 00:00:00,1,,,,false,false,
